iso,year0,horizon,dev0,ry0,g_house,g_rent,r_house,r_eq,r_bond,infl,tercile
GBR,1937,20,-0.19499097847828661,0.04458203166723251,0.019304137915262646,0.03047394268030642,,0.01404336778508819,-0.041576557970292694,0.05546617735494652,0.0
GBR,1938,20,-0.18803887375178352,0.04445083066821098,0.019493292203120398,0.03465853319520001,,0.0387179731767493,-0.033550265156969905,0.05612590986075028,0.0
GBR,1946,20,0.1429114163795,0.032932329922914505,0.006388868755842199,0.021375435627232004,0.05371481475693707,0.04554424552180203,-0.04094383602497176,0.04291598758999715,2.0
GBR,1947,20,0.17873636798690384,0.031423792243003845,0.00014714210513070948,0.017038527743500283,0.04781076649133942,0.06483606929378993,-0.030170409683661692,0.040547573202022624,2.0
GBR,1948,20,0.1639416876335389,0.03167952969670296,0.0074693650416028734,0.023005597617124878,0.0560592699172453,0.0899271763274776,-0.02995614433098348,0.03872878760523957,2.0
GBR,1949,20,0.05728631882674673,0.035308465361595154,0.005212049247823261,0.013852358621506489,0.0540274548316666,0.0849916457147144,-0.026651056785497285,0.0399279168176041,1.0
GBR,1950,20,0.025008618054181753,0.0368199497461319,0.005786618351607694,0.01339691718175406,0.054933797173279064,0.07612201581937628,-0.028139453480692023,0.041213695696943775,1.0
GBR,1951,20,0.06228542672235271,0.03603574261069298,0.0071985003512296305,0.014388000270343456,0.056694876715056575,0.09239215449734894,-0.011634659397606661,0.04138774540421797,1.0
GBR,1952,20,-0.005453428120750559,0.039186276495456696,0.02557943911492181,0.01895917866194291,0.0757322916403278,0.10253344827677324,-0.011809498768742266,0.03973538558379164,1.0
GBR,1953,20,-0.1509780628300188,0.04625970870256424,0.03949177485638772,0.01399006881615765,0.08937311355165511,0.0699039610228469,-0.02532965504106821,0.04253299338739702,0.0
GBR,1954,20,-0.25695193585984466,0.05232376605272293,0.03827544742765524,0.008057993262401184,0.08687874673571239,0.0067566655622930405,-0.04242515148497028,0.04898752652958693,0.0
GBR,1955,20,-0.24164576468555055,0.052313078194856644,0.030668681284930294,0.0065084659845175905,0.07789390437853805,0.04035084361056174,-0.029896776441921236,0.057154706906713315,0.0
GBR,1956,20,-0.2365677737644014,0.05289977043867111,0.025363207747094482,0.0027977103620620285,0.07136947274278471,0.041599547730161834,-0.02673189042886448,0.062194646246613416,0.0
GBR,1957,20,-0.2703189048865666,0.05544015020132065,0.022419383336028102,0.0003918973659211572,0.06729387850303437,0.0575412295139337,-0.010096414040608126,0.06760225644403461,0.0
GBR,1958,20,-0.329306380489891,0.05972185730934143,0.026642148247541672,-0.0033162039494572635,0.07033580171107778,0.03914933027949985,-0.02126907495093877,0.0699370647670654,0.0
GBR,1959,20,-0.3537399512784818,0.06218765303492546,0.03405279564489467,-0.0015338930862626218,0.07644967577200834,0.017025135929382262,-0.024714642202076975,0.07539336141651098,0.0
GBR,1960,20,-0.3189441378186624,0.061043255031108856,0.03460043586667279,0.003044677856903682,0.07557067614077373,0.024551029796483492,-0.019066275173080904,0.08257884431687779,0.0
GBR,1961,20,-0.25754182078842724,0.05827930197119713,0.028580046179576716,0.005162589407930062,0.06821460707591176,0.02609694209542135,-0.014231635095804385,0.08689792211078418,0.0
GBR,1962,20,-0.06717319656003662,0.04838484153151512,0.02465842386484361,0.015514999753224385,0.06373741101454611,0.03693046537335731,-0.005794142389535684,0.08890299206210872,1.0
GBR,1963,20,-0.042882288845012884,0.04738271236419678,0.02555873928330255,0.012933763437686499,0.06414109861099715,0.0392599672608096,-0.005180174150826944,0.09039184196992234,1.0
GBR,1964,20,-0.030334869193417102,0.04689878970384598,0.02636517199054748,0.014279560058520073,0.06447241616072641,0.056026949884795396,-0.0026457905899082146,0.09093291471503795,1.0
GBR,1965,20,0.04212895568207209,0.04352392256259918,0.026115279057113572,0.019564081060270785,0.06394568944806434,0.059791541653866354,0.003973200018936529,0.09127984674785594,1.0
GBR,1966,20,0.024144822033757674,0.04426027834415436,0.030668223158788838,0.01942075137340317,0.0682185983518433,0.07507657982913374,0.008165784258884479,0.0909251745069124,1.0
GBR,1967,20,0.03026839674798021,0.04392671585083008,0.035441867489222165,0.020946281488844476,0.07260850950234077,0.06329015952745465,0.014845671340649291,0.09143577584627427,1.0
GBR,1968,20,0.04883363609354374,0.04302312433719635,0.04365218806044824,0.022161245841022383,0.0803494442046,0.048384011086169076,0.019542122161496644,0.0913109234202838,1.0
GBR,1969,20,0.07213669534736589,0.041900523006916046,0.050178936873480594,0.02461308639681902,0.0862489302028302,0.07114683881219452,0.02368142711807808,0.09133057647078835,1.0
GBR,1970,20,0.048609174913178954,0.042811229825019836,0.04663174941888096,0.026523453136318733,0.08186053415293348,0.06741399729647335,0.025767457755079715,0.0915627082958046,1.0
